Nodes total,Nodes during each observation,Broken frames due to collision,Completed transmissions
483000,34,344,0
484000,34,338,0
485000,34,323,1
486000,34,336,0
487000,34,362,0
488000,34,330,0
489000,34,349,1
490000,34,348,0
491000,34,341,2
492000,34,304,2
493000,34,337,1
494000,34,321,2
495000,34,354,3
496000,34,362,2
497000,35,364,0
498000,35,363,0
499000,35,327,0
500000,35,348,0
501000,35,372,0
502000,35,341,1
503000,35,353,0
504000,35,380,0
505000,35,352,0
506000,35,345,2
507000,35,310,1
508000,35,344,0
509000,35,368,1
510000,35,324,1
511000,35,345,1
512000,36,337,1
513000,36,350,0
514000,36,366,0
515000,36,381,0
516000,36,326,4
517000,36,406,0
518000,36,360,0
519000,36,366,2
520000,36,347,1
521000,36,365,0
522000,36,354,0
523000,36,362,1
524000,36,356,1
525000,36,369,1
526000,37,406,1
527000,37,377,1
528000,37,375,0
529000,37,372,1
530000,37,367,0
531000,37,377,0
532000,37,370,2
533000,37,378,0
534000,37,371,1
535000,37,366,1
536000,37,374,2
537000,37,400,0
538000,37,386,0
539000,37,393,0
540000,37,370,0
541000,38,385,0
542000,38,388,0
543000,38,381,2
544000,38,361,0
545000,38,380,0
546000,38,381,0
547000,38,359,0
548000,38,395,0
549000,38,381,1
550000,38,388,1
551000,38,338,4
552000,38,374,0
553000,38,379,0
554000,38,374,0
555000,39,397,1
556000,39,394,0
557000,39,408,0
558000,39,402,0
559000,39,357,0
560000,39,388,0
561000,39,378,0
562000,39,425,0
563000,39,393,0
564000,39,429,1
565000,39,376,1
566000,39,398,1
567000,39,375,0
568000,39,396,0
569000,40,389,1
570000,40,405,0
571000,40,387,1
572000,40,420,0
573000,40,388,0
574000,40,373,2
575000,40,412,0
576000,40,418,0
577000,40,371,0
578000,40,371,0
579000,40,393,0
580000,40,404,0
581000,40,416,0
582000,40,385,0
583000,40,384,1
584000,41,396,0
585000,41,399,0
586000,41,427,0
587000,41,420,0
588000,41,424,1
589000,41,416,0
590000,41,449,1
591000,41,391,0
592000,41,390,0
593000,41,385,2
594000,41,438,0
595000,41,376,1
596000,41,396,0
597000,41,394,0
598000,42,423,0
599000,42,436,1
600000,42,420,0
601000,42,430,0
602000,42,394,0
603000,42,394,0
604000,42,421,0
605000,42,398,0
606000,42,431,0
607000,42,422,0
608000,42,441,0
609000,42,435,0
610000,42,437,0
611000,42,464,0
612000,42,408,0
613000,43,420,0
614000,43,442,0
615000,43,448,0
616000,43,446,0
617000,43,422,0
618000,43,419,0
619000,43,423,1
620000,43,401,1
621000,43,439,0
622000,43,411,0
623000,43,394,0
624000,43,441,1
625000,43,446,1
626000,43,436,0
627000,44,440,0
628000,44,460,0
629000,44,446,0
630000,44,409,0
631000,44,433,0
632000,44,453,0
633000,44,461,0
634000,44,457,0
635000,44,489,0
636000,44,430,0
637000,44,440,0
638000,44,464,0
639000,44,442,0
640000,44,461,0
641000,45,468,0
642000,45,464,0
643000,45,454,0
644000,45,455,0
645000,45,461,0
646000,45,456,0
647000,45,440,0
648000,45,466,0
649000,45,428,0
650000,45,459,0
651000,45,455,0
652000,45,447,0
653000,45,473,0
654000,45,473,0
655000,45,488,0
656000,46,464,0
657000,46,462,0
658000,46,444,0
659000,46,449,0
660000,46,439,0
661000,46,491,0
662000,46,503,0
663000,46,497,0
664000,46,446,0
665000,46,475,0
666000,46,454,0
667000,46,456,0
668000,46,487,0
669000,46,441,0
670000,47,431,0
671000,47,477,0
672000,47,503,0
673000,47,455,0
674000,47,465,0
675000,47,484,0
676000,47,471,0
677000,47,442,0
678000,47,483,0
679000,47,454,0
680000,47,463,0
681000,47,454,0
682000,47,485,0
683000,47,476,0
684000,47,467,0
685000,48,485,0
686000,48,462,0
687000,48,478,0
688000,48,483,0
689000,48,467,0
690000,48,507,0
691000,48,499,0
692000,48,479,1
693000,48,478,0
694000,48,515,0
695000,48,456,0
696000,48,490,0
697000,48,472,0
698000,48,494,0
699000,49,494,0
700000,49,483,0
701000,49,463,0
702000,49,449,0
703000,49,494,0
704000,49,502,0
705000,49,534,0
706000,49,481,1
707000,49,466,0
708000,49,510,0
709000,49,507,0
710000,49,487,0
711000,49,468,0
712000,49,471,0
713000,50,490,0
714000,50,518,0
715000,50,491,0
716000,50,447,0
717000,50,477,0
718000,50,513,0
719000,50,475,0
720000,50,498,0
721000,50,494,0
722000,50,476,0
723000,50,504,0
724000,50,462,0
725000,50,520,0
726000,50,523,0
727000,50,467,0
728000,51,523,0
729000,51,486,0
730000,51,530,0
731000,51,514,0
732000,51,497,0
733000,51,491,0
734000,51,519,0
735000,51,498,0
736000,51,507,0
737000,51,518,0
738000,51,507,0
739000,51,507,0
740000,51,482,0
741000,51,488,1
742000,52,505,0
743000,52,522,0
744000,52,499,0
745000,52,470,0
746000,52,476,0
747000,52,510,0
748000,52,507,0
749000,52,530,0
750000,52,521,0
751000,52,491,0
752000,52,495,0
753000,52,501,0
754000,52,515,0
755000,52,515,0
756000,52,536,0
757000,53,549,0
758000,53,535,0
759000,53,542,0
760000,53,548,0
761000,53,533,0
762000,53,530,0
763000,53,524,0
764000,53,557,0
765000,53,536,2
766000,53,513,0
767000,53,513,0
768000,53,561,0
769000,53,563,0
770000,53,520,0
771000,54,565,0
772000,54,540,0
773000,54,557,0
774000,54,544,0
775000,54,555,0
776000,54,570,0
