Nodes total,Nodes during each observation,Broken frames due to collision,Completed transmissions
275000,5.46,99,31
276000,5.49,115,32
277000,5.58,96,43
278000,5.64,119,38
279000,5.58,108,39
280000,5.79,119,33
281000,5.84,108,37
282000,5.69,113,41
283000,5.75,124,29
284000,5.9,117,34
285000,5.66,97,41
286000,5.68,114,36
287000,5.65,91,36
288000,5.58,98,40
289000,5.78,89,41
290000,5.85,102,38
291000,5.98,127,31
292000,5.79,111,37
293000,5.62,105,32
294000,6.05,112,39
295000,6.02,109,38
296000,5.99,117,39
297000,6.04,121,34
298000,5.91,115,38
299000,5.87,127,37
300000,6.13,111,32
301000,6.06,78,50
302000,6.12,135,28
303000,6.16,116,34
304000,6.12,141,29
305000,6.37,147,27
306000,6.22,145,33
307000,6.24,114,35
308000,6.31,136,38
309000,6.31,145,34
310000,6.24,143,34
311000,6.34,144,33
312000,6.44,125,39
313000,6.37,115,37
314000,6.44,155,23
315000,6.34,115,37
316000,6.35,128,30
317000,6.4,133,35
318000,6.25,125,38
319000,6.32,126,41
320000,6.41,132,28
321000,6.59,129,32
322000,6.53,128,38
323000,6.48,146,30
324000,6.51,136,27
325000,6.42,99,36
326000,6.49,124,38
327000,6.44,120,38
328000,6.64,135,29
329000,6.5,132,33
330000,6.66,103,40
331000,6.63,122,29
332000,6.6,142,28
333000,6.62,131,37
334000,6.72,152,27
335000,6.8,149,33
336000,6.89,156,29
337000,6.81,154,25
338000,6.87,153,27
339000,6.98,158,30
340000,6.74,110,39
341000,6.93,158,31
342000,6.94,174,26
343000,6.92,118,44
344000,6.86,139,28
345000,6.97,131,36
346000,6.95,152,36
347000,7.07,147,30
348000,6.98,139,35
349000,7.08,150,32
350000,7.28,150,33
351000,7.23,150,31
352000,7.1,157,30
353000,7.13,125,39
354000,7.17,141,28
355000,7.18,148,27
356000,7.13,145,28
357000,7.17,138,29
358000,7.48,147,30
359000,7.31,155,27
360000,7.23,172,24
361000,7.21,128,41
362000,7.36,163,25
363000,7.43,156,26
364000,7.19,137,33
365000,7.32,142,35
366000,7.24,150,25
367000,7.42,149,28
368000,7.52,149,29
369000,7.29,155,31
370000,7.4,166,34
371000,7.58,157,34
372000,7.65,161,32
373000,7.45,173,24
374000,7.37,133,36
375000,7.57,161,27
376000,7.53,157,28
377000,7.67,146,30
378000,7.54,176,25
379000,7.57,179,27
380000,7.78,183,19
381000,7.86,157,27
382000,7.66,141,40
383000,7.71,202,25
384000,7.81,150,27
385000,7.67,172,21
386000,7.83,164,27
387000,8.02,163,35
388000,7.78,145,32
389000,7.8,161,33
390000,7.97,140,38
391000,8.06,175,26
392000,7.9,178,28
393000,8.01,177,22
394000,7.75,155,37
395000,8.06,171,30
396000,7.85,151,29
397000,8.33,171,28
398000,8.07,168,32
399000,8.09,171,29
400000,8.11,156,33
401000,8.01,171,25
402000,8.19,179,18
403000,8.16,177,26
404000,8.14,206,17
405000,8.02,183,26
406000,8.16,175,26
407000,8.4,176,28
408000,8.31,200,25
409000,8.2,210,22
410000,8.27,214,19
411000,8.26,170,27
412000,8.4,185,29
413000,8.37,160,35
414000,8.23,166,25
415000,8.34,183,25
416000,8.46,181,23
417000,8.37,205,20
418000,8.44,184,25
419000,8.35,161,35
420000,8.47,195,27
421000,8.46,208,17
422000,8.5,212,17
423000,8.53,174,33
424000,8.43,185,27
425000,8.65,193,24
426000,8.64,206,30
427000,8.55,213,25
428000,8.58,184,26
429000,8.58,182,23
430000,8.56,215,20
431000,8.75,197,29
432000,8.74,175,27
433000,8.89,181,32
434000,8.59,200,22
435000,8.72,192,26
436000,8.7,225,22
437000,8.94,189,24
438000,8.66,192,25
439000,8.73,215,18
440000,8.9,199,27
441000,8.8,207,23
442000,8.86,202,28
443000,9.13,210,26
444000,8.92,192,26
445000,8.95,188,24
446000,8.95,220,25
447000,8.94,218,20
448000,9.08,194,21
449000,9.09,206,23
450000,9.05,213,20
451000,9.17,228,21
452000,9.2,231,26
453000,9.19,206,17
454000,9.06,194,21
455000,9.09,204,23
456000,9.13,200,24
457000,9.17,222,20
458000,9.3,211,30
459000,9.27,185,23
460000,9.25,190,34
461000,9.39,207,28
462000,9.43,210,22
463000,9.4,199,25
464000,9.43,209,25
465000,9.31,186,27
466000,9.56,244,19
467000,9.47,214,17
468000,9.51,202,22
469000,9.54,219,20
470000,9.51,221,24
471000,9.39,208,26
472000,9.61,210,20
473000,9.32,213,25
474000,9.61,218,24
475000,9.64,230,18
476000,9.54,200,32
477000,9.51,232,20
478000,9.44,218,14
479000,9.59,241,21
480000,9.66,264,15
481000,9.91,233,23
482000,9.61,220,21
483000,9.69,207,23
484000,9.85,242,22
485000,9.87,214,27
486000,9.7,229,20
487000,9.81,231,16
488000,9.8,243,19
489000,9.83,231,20
490000,9.97,233,18
491000,10,228,23
492000,9.99,222,23
493000,10.04,221,27
494000,9.98,231,16
495000,9.94,236,26
496000,10.15,232,25
497000,10.38,251,16
498000,10.04,226,19
499000,10.03,219,21
500000,10.08,247,20
501000,10.02,245,12
502000,10.17,232,24
503000,10.19,220,20
504000,10.2,223,20
505000,10.29,255,14
506000,10.13,253,20
507000,10.35,263,18
508000,10.29,245,21
509000,10.26,260,16
510000,10.22,218,25
511000,10.4,247,18
512000,10.29,248,15
513000,10.17,268,15
514000,10.27,231,20
515000,10.7,242,20
516000,10.28,257,18
517000,10.39,263,14
518000,10.43,254,11
519000,10.42,239,25
520000,10.58,241,15
521000,10.35,228,20
522000,10.53,236,22
523000,10.63,267,12
524000,10.57,283,16
525000,10.66,240,18
526000,10.4,236,23
527000,10.51,259,19
528000,10.55,233,23
529000,10.56,239,20
530000,10.68,277,10
531000,10.7,239,16
532000,10.62,256,18
533000,10.7,231,19
534000,10.9,246,17
535000,10.82,256,21
536000,10.72,239,20
537000,10.92,267,17
538000,10.89,256,16
539000,11.05,276,14
540000,10.88,236,13
541000,10.95,293,12
542000,11.02,284,12
543000,10.81,230,24
544000,10.93,255,21
545000,11.15,241,23
546000,10.87,256,19
547000,11.11,251,15
548000,11.06,245,19
549000,11.01,246,20
550000,10.93,271,15
551000,11.13,262,17
552000,11.07,284,14
553000,11.11,241,20
554000,11.25,276,18
555000,11.13,319,8
556000,11.39,273,14
557000,11.23,290,16
558000,11.14,264,17
559000,11.53,291,17
560000,11.45,262,16
561000,11.25,270,20
562000,11.37,268,16
563000,11.36,248,28
564000,11.4,255,14
565000,11.27,263,16
566000,11.38,282,19
567000,11.53,274,17
568000,11.24,268,16
569000,11.62,274,24
570000,11.56,291,18
571000,11.57,264,20
572000,11.56,301,13
573000,11.41,262,19
574000,11.86,270,14
575000,11.69,261,20
576000,11.89,285,14
577000,11.67,279,14
578000,11.84,299,13
579000,11.62,278,14
580000,11.49,271,18
581000,11.61,311,12
582000,11.82,286,14
583000,11.69,261,20
584000,11.66,261,18
585000,11.87,264,16
586000,12,301,12
587000,11.66,249,17
588000,11.86,275,14
589000,11.85,289,14
590000,11.81,272,19
591000,11.8,244,25
592000,11.88,275,16
593000,12.18,294,21
594000,12.05,300,16
595000,11.98,292,16
596000,12.06,292,9
597000,11.82,269,18
598000,12.08,293,19
599000,12.03,277,16
600000,12.04,301,12
601000,12.15,273,18
602000,12.37,309,8
603000,12.11,295,16
604000,12.2,329,12
605000,12.26,269,17
606000,12.17,306,14
607000,12.37,278,19
608000,12.24,298,17
609000,12.16,310,12
610000,12.15,288,16
611000,12.54,303,12
612000,12.44,272,19
613000,12.38,310,14
614000,12.43,315,13
615000,12.48,295,16
616000,12.31,299,15
617000,12.39,285,16
618000,12.42,307,17
619000,12.52,289,21
620000,12.58,304,8
621000,12.47,303,21
622000,12.53,332,8
623000,12.56,297,19
624000,12.64,315,11
625000,12.58,294,15
626000,12.62,301,15
627000,12.75,303,11
628000,12.76,306,11
629000,12.81,302,16
630000,12.63,324,9
631000,12.55,328,7
632000,12.73,296,14
633000,12.69,289,18
634000,12.82,327,8
635000,12.84,298,15
636000,12.74,282,23
637000,12.96,312,12
638000,12.88,303,14
639000,12.82,319,10
640000,12.93,277,15
641000,12.6,286,20
642000,12.89,304,18
643000,12.88,298,15
644000,13.11,326,10
645000,13,330,13
646000,12.98,322,18
647000,13.13,333,12
648000,13.03,304,18
649000,13.11,321,11
650000,13.21,331,15
651000,13.13,323,17
652000,13.21,319,16
653000,13.2,309,14
654000,13.12,322,8
655000,13.35,295,18
656000,13.34,299,16
657000,13.24,320,11
658000,13.24,319,15
659000,13.26,332,10
660000,13.26,320,14
661000,13.43,332,10
662000,13.27,337,11
663000,13.34,333,14
664000,13.29,332,12
665000,13.24,339,10
666000,13.56,332,16
667000,13.65,337,15
668000,13.42,310,12
669000,13.54,344,11
670000,13.52,332,10
671000,13.59,306,11
672000,13.5,333,9
673000,13.64,353,10
674000,13.6,311,18
675000,13.57,321,13
676000,13.73,325,12
677000,13.66,337,11
678000,13.72,337,13
679000,13.61,325,12
680000,13.78,314,11
681000,13.83,341,9
682000,13.87,386,9
683000,13.72,322,14
684000,13.68,365,13
685000,13.97,323,15
686000,13.94,358,9
687000,13.64,314,15
688000,13.96,348,10
689000,13.93,311,15
690000,14.06,348,8
691000,13.91,334,7
692000,13.99,340,12
693000,14.14,319,20
694000,13.83,359,7
695000,14.03,343,9
696000,13.97,309,13
697000,14.02,338,14
698000,14.05,334,12
699000,14.1,329,13
700000,14.07,352,6
701000,14.16,366,18
702000,14.24,347,10
703000,14.2,354,9
704000,14.35,328,17
705000,14.2,355,10
706000,14.25,363,15
707000,14.41,350,9
708000,14.19,319,6
709000,14.32,342,11
710000,14.29,353,11
711000,14.46,360,9
712000,14.37,345,10
713000,14.32,363,13
714000,14.4,350,9
715000,14.39,347,15
716000,14.54,353,10
717000,14.56,339,10
718000,14.33,367,13
719000,14.56,337,15
720000,14.48,313,12
721000,14.7,348,5
722000,14.57,382,7
723000,14.6,335,9
724000,14.69,382,11
725000,14.58,360,13
726000,14.56,347,11
727000,14.68,374,7
728000,14.53,385,9
729000,14.63,373,11
730000,14.68,355,9
731000,14.95,344,16
732000,14.57,348,8
733000,14.74,386,15
734000,14.73,344,10
735000,14.65,337,10
736000,14.89,342,11
737000,14.86,352,10
738000,15.04,354,10
739000,14.97,392,9
740000,14.97,348,7
741000,15.09,370,8
742000,15.12,361,9
743000,14.82,372,7
744000,15.06,361,12
745000,14.86,328,13
746000,15.13,389,13
747000,15.25,381,3
748000,15.14,363,8
749000,15.29,391,8
750000,15.23,365,11
751000,15.12,379,5
752000,15.24,384,10
753000,15.22,377,10
754000,15.43,361,8
755000,15.26,385,10
756000,15.27,380,10
757000,15.29,340,13
758000,15.5,363,10
759000,15.47,401,12
760000,15.33,391,9
761000,15.38,371,7
762000,15.23,397,11
763000,15.37,378,11
764000,15.41,351,9
765000,15.46,369,9
766000,15.41,371,11
767000,15.64,380,16
768000,15.57,413,9
769000,15.56,380,13
770000,15.64,396,9
771000,15.61,408,7
772000,15.59,368,8
773000,15.72,388,11
774000,15.68,375,13
775000,15.61,397,10
776000,15.58,341,19
777000,15.72,376,8
778000,15.72,410,5
779000,15.76,387,10
780000,15.75,382,6
781000,15.67,390,5
782000,15.79,383,9
783000,15.6,388,11
784000,15.89,411,9
785000,15.87,420,7
786000,16.08,400,9
787000,15.81,393,8
788000,16.08,396,8
789000,15.99,390,7
790000,15.8,376,13
791000,16.02,409,9
792000,15.95,419,5
793000,16.13,400,8
794000,15.98,429,9
795000,16.12,382,9
796000,16.01,390,13
797000,16.25,397,9
798000,16.12,437,7
799000,16.2,420,9
800000,16.05,391,16
801000,16.43,423,11
802000,16.03,405,9
803000,16.21,403,7
804000,16.1,401,7
805000,16.16,400,9
806000,16.2,407,7
807000,16.17,429,6
808000,16.29,395,9
809000,16.26,414,4
810000,16.43,441,4
811000,16.51,404,9
812000,16.52,389,7
813000,16.49,415,18
814000,16.4,414,9
815000,16.44,394,9
816000,16.44,414,9
817000,16.34,423,5
818000,16.66,423,8
819000,16.62,421,9
820000,16.63,418,9
821000,16.42,393,8
822000,16.53,377,9
823000,16.6,425,7
824000,16.41,415,8
825000,16.76,425,8
826000,16.85,399,11
827000,16.64,413,8
828000,16.63,393,14
829000,16.94,444,9
830000,16.7,429,7
831000,16.66,427,9
832000,16.98,436,5
833000,16.84,409,10
834000,16.79,404,16
835000,16.81,426,9
836000,16.84,391,8
837000,16.85,425,7
838000,16.97,443,13
839000,16.79,400,7
840000,17.05,426,10
841000,16.89,408,11
842000,17.01,430,6
843000,17.02,422,9
844000,16.88,417,9
845000,17.12,450,5
846000,17.28,447,9
847000,17.12,424,9
848000,17.26,467,6
849000,17.29,428,5
850000,17.27,418,13
851000,17.29,410,9
852000,17,443,11
853000,17.11,409,8
854000,17.05,433,10
855000,17.42,430,8
856000,17.3,395,12
857000,17.39,436,6
858000,17.36,431,7
859000,17.35,449,6
860000,17.38,447,11
861000,17.28,467,8
862000,17.45,434,9
863000,17.42,438,8
864000,17.57,420,7
865000,17.41,440,5
866000,17.41,412,8
867000,17.47,422,6
868000,17.5,424,4
869000,17.56,423,4
870000,17.61,453,7
871000,17.37,428,12
872000,17.57,416,10
873000,17.84,418,10
874000,17.71,440,14
875000,17.74,466,6
876000,17.5,390,10
877000,17.66,443,11
878000,17.76,455,13
879000,17.76,415,7
880000,17.81,470,6
881000,17.74,404,8
882000,17.84,451,9
883000,17.94,447,7
884000,17.78,453,9
885000,18,476,4
886000,17.81,464,9
887000,17.91,419,10
888000,18.14,459,4
889000,18.07,450,7
890000,17.93,415,10
891000,18.06,474,12
892000,18.17,464,10
893000,18.08,434,13
894000,18.08,425,10
895000,18.08,446,5
896000,18.14,451,7
897000,18.1,439,9
898000,18.14,458,10
899000,18.12,455,7
900000,18.02,461,8
901000,18.31,475,7
902000,18.15,464,5
903000,18.1,451,4
904000,18.45,471,9
905000,18.37,485,9
906000,18.39,455,12
907000,18.16,472,7
908000,18.21,475,6
909000,18.3,404,10
910000,18.29,460,6
911000,18.44,470,6
912000,18.43,421,12
913000,18.54,453,10
914000,18.33,424,11
915000,18.45,444,11
916000,18.41,486,5
917000,18.42,471,8
918000,18.64,461,6
919000,18.33,461,7
920000,18.49,452,6
921000,18.55,465,6
922000,18.7,474,4
923000,18.64,464,6
924000,18.65,476,7
925000,18.87,469,9
926000,18.85,459,8
927000,18.87,447,14
928000,18.87,458,9
929000,18.66,479,10
930000,18.77,500,9
931000,18.81,488,10
932000,18.83,477,6
933000,18.81,456,7
934000,18.74,441,10
935000,18.98,489,9
936000,18.82,466,8
937000,18.92,477,4
938000,19.04,479,10
939000,18.97,458,10
940000,18.91,475,6
941000,19.07,468,6
942000,19.03,472,5
943000,19.15,499,2
944000,19.21,470,9
945000,19.14,485,7
946000,19.1,462,4
947000,19.01,452,17
948000,19.12,434,11
949000,19.04,523,10
950000,19.29,461,8
951000,19.27,468,3
952000,19.31,481,6
953000,19.1,505,5
954000,19.46,498,12
955000,19.22,474,3
956000,19.3,502,8
957000,19.57,504,5
958000,19.3,471,9
959000,19.32,464,5
960000,19.28,504,5
961000,19.21,452,5
962000,19.4,446,12
963000,19.41,487,11
964000,19.56,495,7
965000,19.53,466,12
966000,19.31,476,11
967000,19.83,496,5
968000,19.46,503,12
969000,19.57,448,7
970000,19.74,518,6
971000,19.56,487,7
972000,19.72,495,3
973000,19.48,484,6
974000,19.76,478,8
975000,19.73,504,6
976000,19.64,465,14
977000,19.8,513,1
978000,20,489,4
979000,19.9,521,7
980000,19.53,482,10
981000,19.62,475,6
982000,19.77,472,6
983000,19.63,524,10
984000,20.02,529,7
985000,19.81,484,5
986000,19.93,515,10
987000,20.03,526,7
988000,19.92,519,9
989000,20.04,518,10
990000,19.84,483,12
991000,19.99,535,9
992000,20.05,493,5
993000,20.08,509,8
994000,19.99,511,6
995000,20.28,489,10
996000,20.02,525,10
997000,20.15,499,6
998000,20.19,522,13
999000,20.16,517,7
1000000,20.14,489,9
1001000,20.17,494,7
1002000,20.19,501,5
1003000,20.29,519,3
1004000,20.28,540,3
1005000,20.19,514,8
1006000,20.29,517,8
1007000,20.14,477,4
1008000,20.54,470,15
1009000,20.52,516,6
1010000,20.34,495,7
1011000,20.4,492,11
1012000,20.53,528,2
1013000,20.36,498,3
1014000,20.44,469,12
1015000,20.6,504,5
1016000,20.6,522,6
1017000,20.58,514,12
1018000,20.55,525,6
1019000,20.46,528,11
1020000,20.69,496,9
1021000,20.72,540,8
1022000,20.61,559,3
1023000,20.63,503,5
1024000,20.81,541,4
1025000,20.51,545,6
1026000,20.66,514,8
1027000,20.73,527,4
1028000,20.7,551,6
1029000,20.7,543,9
1030000,20.75,523,7
1031000,20.86,522,8
1032000,20.93,523,10
1033000,20.93,540,4
1034000,20.93,530,7
1035000,20.98,521,4
1036000,20.75,525,4
1037000,21.04,492,14
1038000,20.91,568,7
1039000,20.96,494,7
1040000,20.84,525,5
1041000,20.87,508,8
1042000,21.17,533,6
1043000,21.06,509,11
1044000,21.01,519,11
1045000,21.02,510,6
1046000,21.32,527,6
1047000,21.06,513,9
1048000,21.25,514,7
1049000,21.33,532,7
1050000,21.3,540,5
1051000,21.15,527,10
1052000,21.26,526,8
1053000,21.31,549,5
1054000,21.21,528,6
1055000,21.2,529,13
1056000,21.2,510,7
1057000,21.46,553,7
1058000,21.36,567,7
1059000,21.5,526,6
1060000,21.27,540,4
1061000,21.34,542,8
1062000,21.34,525,10
1063000,21.46,523,8
1064000,21.68,558,7
1065000,21.55,542,13
1066000,21.33,500,10
1067000,21.53,521,8
1068000,21.49,523,10
1069000,21.56,531,4
1070000,21.76,550,9
1071000,21.62,500,6
1072000,21.75,547,12
1073000,21.43,599,4
1074000,21.8,547,10
1075000,21.73,547,8
1076000,21.86,551,9
1077000,21.75,500,7
1078000,21.78,491,9
1079000,21.89,552,3
1080000,21.85,588,6
1081000,21.68,528,6
1082000,21.78,525,10
1083000,21.89,532,6
1084000,21.73,521,6
1085000,21.79,538,8
1086000,21.92,532,10
1087000,22.08,551,5
1088000,21.97,526,9
1089000,21.89,551,8
1090000,22.29,551,3
1091000,21.95,512,11
1092000,21.95,567,4
1093000,21.96,521,11
1094000,22.02,542,14
1095000,22.07,566,5
1096000,22.16,520,12
1097000,22.04,547,11
1098000,22.3,534,10
1099000,22.49,578,4
1100000,22.21,540,11
1101000,22.27,576,8
1102000,22.2,536,7
1103000,22.39,557,13
1104000,22.41,550,7
1105000,22.18,499,11
1106000,22.2,569,4
1107000,22.36,553,8
1108000,22.42,560,4
1109000,22.5,588,7
1110000,22.45,547,7
1111000,22.35,588,5
1112000,22.46,531,7
1113000,22.54,554,5
1114000,22.51,577,2
1115000,22.53,571,6
1116000,22.65,586,3
1117000,22.46,533,6
1118000,22.7,615,8
1119000,22.7,579,2
1120000,22.58,539,7
1121000,22.54,608,4
1122000,22.49,540,8
1123000,22.54,551,9
1124000,22.83,582,6
1125000,22.64,574,5
1126000,22.51,566,9
1127000,22.76,560,6
1128000,22.77,580,6
1129000,22.78,590,5
1130000,22.62,581,5
1131000,22.78,588,6
1132000,22.92,590,3
1133000,23.09,577,9
1134000,22.98,575,10
1135000,23,601,5
1136000,23.12,575,8
1137000,23.14,597,3
1138000,22.9,575,9
1139000,22.91,548,8
1140000,22.9,582,4
1141000,22.76,576,9
1142000,23.18,621,2
1143000,23.05,553,12
1144000,23.09,610,5
1145000,23.13,575,9
1146000,23.09,596,10
1147000,23.28,561,3
1148000,23.14,568,2
1149000,23.25,604,6
1150000,23.13,555,10
1151000,23.34,607,3
1152000,23.35,591,6
1153000,23.34,603,4
1154000,23.32,605,5
1155000,23.42,597,5
1156000,23.22,574,9
1157000,23.4,594,7
1158000,23.42,605,7
1159000,23.32,565,4
1160000,23.6,624,6
1161000,23.41,574,4
1162000,23.42,577,9
1163000,23.62,609,10
1164000,23.53,601,5
1165000,23.49,570,4
1166000,23.55,603,9
1167000,23.44,632,8
1168000,23.72,581,8
1169000,23.66,586,8
1170000,23.64,570,9
1171000,23.71,559,7
1172000,23.65,616,6
1173000,23.65,586,5
1174000,23.74,556,8
1175000,23.68,602,8
1176000,23.86,596,4
1177000,23.92,603,6
1178000,23.8,588,6
1179000,23.86,567,7
1180000,23.87,596,11
1181000,23.9,577,8
1182000,23.87,613,7
1183000,23.88,599,7
1184000,23.88,567,11
1185000,24.03,578,12
1186000,23.96,622,9
1187000,24.16,620,10
1188000,23.9,594,5
1189000,23.93,589,7
1190000,24.1,597,7
1191000,23.94,559,9
1192000,24.01,629,6
1193000,24.06,629,6
1194000,24.19,598,5
1195000,24.31,611,10
1196000,24.15,629,6
1197000,24.23,621,12
1198000,24.26,615,3
1199000,24.09,577,6
1200000,24.32,589,5
1201000,24.32,632,12
1202000,24.3,622,5
1203000,24.38,595,8
1204000,24.21,599,8
1205000,24.45,623,11
1206000,24.49,659,6
1207000,24.28,632,13
1208000,24.31,600,5
1209000,24.36,631,7
1210000,24.56,637,5
1211000,24.4,577,8
1212000,24.51,581,5
1213000,24.36,618,6
1214000,24.51,584,9
1215000,24.5,600,7
1216000,24.49,607,7
1217000,24.57,577,8
1218000,24.53,614,10
1219000,24.78,603,3
1220000,24.6,615,11
1221000,24.64,612,10
1222000,24.72,595,7
1223000,24.82,632,13
1224000,24.53,621,7
1225000,24.8,586,6
1226000,24.84,567,6
1227000,24.94,654,10
1228000,24.79,597,4
1229000,24.8,619,12
1230000,25.03,597,9
1231000,24.77,628,3
1232000,24.92,643,5
1233000,24.86,612,12
1234000,25.03,587,6
1235000,25.06,609,6
1236000,25.05,611,7
1237000,25,610,5
1238000,24.95,616,8
1239000,25.06,640,7
1240000,25.13,624,6
1241000,25.05,665,8
1242000,24.93,625,15
1243000,25.12,614,7
1244000,25.17,637,14
1245000,25.17,617,7
1246000,25.2,628,6
1247000,25.1,608,5
1248000,25.46,657,9
1249000,25.35,645,5
1250000,25.41,656,7
1251000,25.34,647,10
1252000,25.16,665,6
1253000,25.48,688,9
1254000,25.33,636,5
1255000,25.48,613,3
1256000,25.31,654,6
1257000,25.48,642,7
1258000,25.49,585,9
1259000,25.35,629,10
1260000,25.27,621,7
1261000,25.41,638,6
1262000,25.44,623,8
1263000,25.4,604,13
1264000,25.65,641,5
1265000,25.61,619,6
1266000,25.6,653,7
1267000,25.47,631,6
1268000,25.56,632,4
1269000,25.45,636,6
1270000,25.61,635,9
1271000,25.73,611,6
1272000,25.68,655,5
1273000,25.67,647,12
1274000,25.81,651,4
1275000,25.77,639,9
1276000,25.77,634,13
1277000,25.7,621,9
1278000,25.78,643,5
1279000,25.94,663,10
1280000,25.89,616,9
1281000,25.82,684,9
1282000,26.06,653,13
1283000,25.97,668,4
1284000,26.02,678,9
1285000,26.02,572,9
1286000,25.8,639,8
1287000,25.9,671,10
1288000,26.14,710,10
1289000,26,646,11
1290000,25.95,671,5
1291000,25.98,661,9
1292000,26.08,659,11
1293000,26.33,667,11
1294000,26.07,644,10
1295000,26.14,655,7
1296000,26.28,670,8
1297000,26.24,679,4
1298000,26.38,638,7
1299000,26.21,675,11
1300000,26.43,690,3
1301000,26.34,644,9
1302000,26.29,632,6
1303000,26.22,619,8
1304000,26.32,659,14
1305000,26.34,649,6
1306000,26.32,611,9
1307000,26.46,623,3
1308000,26.34,648,6
1309000,26.48,691,9
1310000,26.51,629,7
1311000,26.47,686,2
1312000,26.59,652,9
1313000,26.59,596,5
1314000,26.55,674,8
1315000,26.6,707,7
1316000,26.55,674,11
1317000,26.64,692,2
1318000,26.69,673,10
1319000,26.65,666,11
1320000,26.56,689,5
1321000,26.54,678,8
1322000,26.65,676,7
1323000,26.73,678,9
1324000,26.82,654,7
1325000,26.7,604,4
1326000,26.8,720,7
1327000,26.73,687,10
1328000,26.86,687,9
1329000,26.76,667,9
1330000,26.83,703,5
1331000,26.89,675,9
1332000,26.86,676,6
1333000,27.04,667,5
1334000,27.01,667,7
1335000,26.87,679,5
1336000,27.1,684,8
